ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64,Sum.f64,SumSQ.f64,Min.f64,Max.f64
router_21,send_bit_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_21,send_packet_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_21,output_port_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_21,idle_time,port3,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_21,width_adj_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_21,send_bit_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_21,send_packet_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_21,output_port_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_21,idle_time,port4,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_21,width_adj_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_21,xbar_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_21,xbar_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_21,xbar_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_21,xbar_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_21,xbar_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,send_bit_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,send_packet_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,output_port_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,idle_time,port0,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_22,width_adj_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,send_bit_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,send_packet_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,output_port_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,idle_time,port1,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_22,width_adj_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,send_bit_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,send_packet_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,output_port_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,idle_time,port2,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_22,width_adj_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,send_bit_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,send_packet_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,output_port_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,idle_time,port3,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_22,width_adj_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,send_bit_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,send_packet_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,output_port_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,idle_time,port4,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_22,width_adj_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,xbar_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,xbar_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,xbar_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,xbar_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_22,xbar_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,send_bit_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,send_packet_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,output_port_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,idle_time,port1,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_23,width_adj_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,send_bit_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,send_packet_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,output_port_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,idle_time,port2,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_23,width_adj_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,send_bit_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,send_packet_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,output_port_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,idle_time,port3,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_23,width_adj_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,send_bit_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,send_packet_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,output_port_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,idle_time,port4,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_23,width_adj_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,xbar_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,xbar_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,xbar_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,xbar_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_23,xbar_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,send_bit_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,send_packet_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,output_port_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,idle_time,port0,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_24,width_adj_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,send_bit_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,send_packet_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,output_port_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,idle_time,port2,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_24,width_adj_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,send_bit_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,send_packet_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,output_port_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,idle_time,port3,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_24,width_adj_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,send_bit_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,send_packet_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,output_port_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,idle_time,port4,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_24,width_adj_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,xbar_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,xbar_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,xbar_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,xbar_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_24,xbar_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,send_bit_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,send_packet_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,output_port_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,idle_time,port0,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_25,width_adj_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,send_bit_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,send_packet_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,output_port_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,idle_time,port1,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_25,width_adj_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,send_bit_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,send_packet_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,output_port_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,idle_time,port2,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_25,width_adj_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,send_bit_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,send_packet_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,output_port_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,idle_time,port3,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_25,width_adj_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,send_bit_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,send_packet_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,output_port_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,idle_time,port4,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_25,width_adj_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,xbar_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,xbar_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,xbar_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,xbar_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_25,xbar_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,send_bit_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,send_packet_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,output_port_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,idle_time,port0,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_26,width_adj_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,send_bit_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,send_packet_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,output_port_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,idle_time,port1,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_26,width_adj_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,send_bit_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,send_packet_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,output_port_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,idle_time,port2,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_26,width_adj_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,send_bit_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,send_packet_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,output_port_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,idle_time,port3,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_26,width_adj_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,send_bit_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,send_packet_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,output_port_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,idle_time,port4,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_26,width_adj_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,xbar_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,xbar_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,xbar_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,xbar_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_26,xbar_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,send_bit_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,send_packet_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,output_port_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,idle_time,port0,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_27,width_adj_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,send_bit_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,send_packet_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,output_port_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,idle_time,port1,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_27,width_adj_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,send_bit_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,send_packet_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,output_port_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,idle_time,port2,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_27,width_adj_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,send_bit_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,send_packet_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,output_port_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,idle_time,port3,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_27,width_adj_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,send_bit_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,send_packet_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,output_port_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,idle_time,port4,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_27,width_adj_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,xbar_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,xbar_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,xbar_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,xbar_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_27,xbar_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,send_bit_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,send_packet_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,output_port_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,idle_time,port0,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_28,width_adj_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,send_bit_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,send_packet_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,output_port_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,idle_time,port1,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_28,width_adj_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,send_bit_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,send_packet_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,output_port_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,idle_time,port2,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_28,width_adj_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,send_bit_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,send_packet_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,output_port_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,idle_time,port3,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_28,width_adj_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,send_bit_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,send_packet_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,output_port_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,idle_time,port4,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_28,width_adj_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,xbar_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,xbar_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,xbar_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,xbar_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_28,xbar_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,send_bit_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,send_packet_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,output_port_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,idle_time,port0,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_29,width_adj_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,send_bit_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,send_packet_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,output_port_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,idle_time,port1,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_29,width_adj_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,send_bit_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,send_packet_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,output_port_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,idle_time,port2,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_29,width_adj_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,send_bit_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,send_packet_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,output_port_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,idle_time,port3,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_29,width_adj_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,send_bit_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,send_packet_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,output_port_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,idle_time,port4,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_29,width_adj_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,xbar_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,xbar_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,xbar_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,xbar_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_29,xbar_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,send_bit_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,send_packet_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,output_port_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,idle_time,port0,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_30,width_adj_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,send_bit_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,send_packet_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,output_port_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,idle_time,port1,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_30,width_adj_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,send_bit_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,send_packet_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,output_port_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,idle_time,port2,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_30,width_adj_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,send_bit_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,send_packet_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,output_port_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,idle_time,port3,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_30,width_adj_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,send_bit_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,send_packet_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,output_port_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,idle_time,port4,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_30,width_adj_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,xbar_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,xbar_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,xbar_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,xbar_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_30,xbar_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,send_bit_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,send_packet_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,output_port_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,idle_time,port1,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_31,width_adj_count,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,send_bit_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,send_packet_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,output_port_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,idle_time,port2,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_31,width_adj_count,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,send_bit_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,send_packet_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,output_port_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,idle_time,port3,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_31,width_adj_count,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,send_bit_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,send_packet_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,output_port_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,idle_time,port4,Accumulator,500000000,0,500000000,250000000000000000,1,500000000,500000000,0,0,0,0
router_31,width_adj_count,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,xbar_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,xbar_stalls,port1,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,xbar_stalls,port2,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,xbar_stalls,port3,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_31,xbar_stalls,port4,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_32,send_bit_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_32,send_packet_count,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
router_32,output_port_stalls,port0,Accumulator,500000000,0,0,0,0,0,0,0,0,0,0
